sender_account,receiver_account,is_fraud,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,amount_ngn,txn_hour,is_weekend,is_salary_week,is_night_txn,device_seen_count,is_device_shared,ip_seen_count,is_ip_shared,user_txn_count_total,user_avg_txn_amt,user_std_txn_amt,user_txn_frequency_24h,txn_count_last_1h,txn_count_last_24h,total_amount_last_1h,time_since_last,avg_gap_between_txns,merchant_fraud_rate,channel_risk_score,persona_fraud_risk,location_fraud_risk
8064379146,8183962865,0,-866.2285688369444,0.47,15,0.15,1885024.27,3,0,0,0,2,1,305,1,7,664869.5766666667,1057903.598845728,3,3,3,1994608.73,38253.11960725,41885.55502596111,0.0358202423298678,0.6,0.4,0.0356033513844896
4666563077,9413632087,0,547.9694142730556,1.27,12,0.06,73800.07,13,0,0,0,1,0,20,1,11,885972.4025000001,1412642.5954649954,8,8,8,7087779.220000001,14277.02023785,22522.17307521458,0.0355500384228882,0.6,0.7,0.0354128243410716
4225289960,4281722560,0,2961.7520363277777,0.0,11,0.29,221900.0,15,1,0,0,2,1,18,1,7,170109.92750000002,190584.65250042063,4,4,4,680439.7100000001,127014.35927273332,53609.45974575834,0.0361507060161948,0.8,0.5,0.0364848369998383
8082624626,5373691240,0,-3725.591802180556,0.67,7,0.54,16707.17,15,0,0,0,2,1,35,1,6,30700.645,19789.76212972885,2,2,2,61401.29,16915.068317116667,8457.534158558334,0.0370608044101379,0.6,0.5,0.0355954570699222
9261771753,1498320881,0,4401.134804875,-0.1,8,0.99,2773106.83,17,1,0,0,1,0,28,1,9,573898.46375,1019724.4698423188,8,8,8,4591187.71,23359.81742018333,46820.02313209375,0.035801209895158,0.4,0.7,0.035727770539103
9488035018,8322153640,0,1488.417751752222,1.48,1,0.84,2216829.46,14,0,0,0,2,1,45,1,14,540155.4076923077,674672.5804919947,13,13,13,7022020.3,13982.191682716666,35347.98840195128,0.0360860901567678,0.3,0.4,0.0363977057390362
6487392217,4374840747,0,5266.890467357777,-0.38,18,0.69,28732.6,2,0,0,0,1,0,293,1,7,16512.624285714286,15309.882591980531,7,7,7,115588.37,60647.279091183336,58833.33033250715,0.0360188640880499,0.4,0.5,0.0361622963598608
2126081959,1179747618,0,-460.51480326527775,-0.46,17,0.9,577410.7,17,1,0,0,1,0,4,1,8,292693.875,402650.3953508071,2,2,2,585387.75,22332.74463325,11166.372316625,0.0367735199721588,0.8,0.4,0.0354825854786004
4444921235,1736617281,0,6694.415390714723,-0.72,3,0.47,50749.33,9,0,0,0,1,0,292,1,7,154477.38,283700.14014862734,6,6,6,926864.28,220027.79669005,62358.78899328333,0.0360532903247484,0.8,0.5,0.0362680518830284
3905559034,2455617346,0,-3697.3664354266666,0.88,14,0.62,781870.01,11,1,1,0,2,1,34,1,9,688424.31,132152.1762854475,2,2,2,1376848.62,40343.547790150005,20171.773895075003,0.0358682634730538,0.3,0.4,0.0353359284535218
5430927607,4818799238,0,-2337.6608107947222,-0.1,6,0.32,1573860.5,10,0,1,0,1,0,36,1,5,803720.25,1089142.786479406,2,2,2,1607440.5,81717.593028,40858.796514,0.035832076664883,0.8,0.7,0.0361056516555375
9658286553,5670502493,0,4093.578332429444,-0.39,9,0.99,1336660.77,0,0,1,0,1,0,312,1,7,780623.015,825282.9126276259,6,6,6,4683738.09,89861.42644191667,36840.647213183336,0.0351638246406652,0.8,0.4,0.0360486512614019
8201757187,2768214965,0,-832.8327217972221,-0.59,9,0.44,13898.98,17,1,0,0,2,1,25,1,7,13898.98,0.0,1,1,1,13898.98,0.0,0.0,0.03610419976618,0.3,0.4,0.0360482838961382
5982266588,5156212142,0,2562.396708075833,-0.52,12,0.04,240838.86,11,1,0,0,1,0,13,1,7,308871.73999999993,321844.1067608277,7,7,7,2162102.18,13008.32513215,61511.17781164524,0.0358143880411086,0.8,0.7,0.0355313422469178
6120376376,8899084189,0,2971.0177981852776,-0.66,18,0.3,152261.94,23,0,1,0,1,0,36,1,7,816281.892,904299.820782774,5,5,5,4081409.46,11543.501268466667,37028.96691155667,0.0349669292760558,0.6,0.7,0.0363782523835601
7334291298,5766053577,0,-4263.164812831112,-1.03,1,0.38,389569.74,17,0,0,0,1,0,30,1,3,389569.74,0.0,1,1,1,389569.74,0.0,0.0,0.0367426442948433,0.6,0.4,0.0359218217312365
2495676527,4964348394,0,1590.4349829758337,-1.58,8,0.88,56671.38,3,0,0,0,2,1,9,1,4,446237.0066666666,711259.2896859692,3,3,3,1338711.0199999998,119201.23189905,44854.58854840556,0.0366230243095304,0.3,0.4,0.0357134302618026
7052620166,8536962252,0,-3140.0028715727776,-0.72,14,0.71,512222.92,10,0,1,0,1,0,4,1,9,512222.92,0.0,1,1,1,512222.92,0.0,0.0,0.0352767175572519,0.8,0.7,0.0357125808530443
3955459934,3961135365,0,80.50345016166666,0.23,2,0.59,48863.66,20,0,1,0,1,0,8,1,7,73130.3875,67800.815319182,4,4,4,292521.55,17444.940813866666,53741.90366485,0.0355215827338129,0.3,0.7,0.0363286734631585
1735832079,7994481599,0,-4165.154942387222,-1.7,2,0.83,17288.37,12,1,0,0,1,0,290,1,6,17288.37,0.0,1,1,1,17288.37,0.0,0.0,0.0373942604158431,0.3,0.4,0.0356449750657135
8503843931,8410644823,0,-3644.457718296389,-0.37,4,0.19,6325.42,8,1,0,0,1,0,5,1,6,25882.856,28443.05848688446,5,5,5,129414.28,9172.320052166668,45973.962873,0.0354885197710269,0.6,0.5,0.0360175597010624
1861901821,7884316103,0,3551.897936091667,-0.39,8,0.51,117439.29,13,0,0,0,1,0,276,1,7,107969.66333333332,138347.43433561776,6,6,6,647817.98,60183.504774500005,49182.405762266666,0.0375247524752475,0.4,0.5,0.0360450982857621
8410291527,8540248619,0,5482.041326164999,-0.24,4,0.17,26797.7,17,1,0,0,1,0,6,1,7,77395.415,110103.06584760512,6,6,6,464372.49,56447.475759266665,52970.25297878055,0.0348662505227614,0.4,0.5,0.0355059366100226
3567900352,2559772416,0,-1181.9897091344444,-1.31,2,0.36,391462.81,9,0,0,0,1,0,1,0,4,473879.405,116554.66641361064,2,2,2,947758.81,51886.27561998333,25943.137809991666,0.0361984864998136,0.8,0.5,0.0354009478408353
7323895360,2731402921,0,-5333.331844837778,-1.35,12,0.92,708849.8,12,0,1,0,1,0,314,1,11,672985.525,50719.744109678366,2,2,2,1345971.05,26446.18831573333,13223.094157866666,0.0359117750443365,0.3,0.5,0.0360324750110193
9762427687,2372298261,0,-1143.5837637480556,-2.14,9,0.31,625899.9,9,0,0,0,2,1,339,1,4,1302344.49,1520344.4035547806,3,3,3,3907033.47,135225.0882819333,109851.45601088332,0.035858652142529,0.8,0.7,0.0355870859828985
7477783664,9748146989,0,-7309.196797156667,1.34,14,0.63,113170.32,12,1,0,0,1,0,37,1,4,113170.32,0.0,1,1,1,113170.32,0.0,0.0,0.0356575731082841,0.8,0.5,0.0353152411975941
8614431353,7477227575,0,2534.568246490556,0.0,14,0.04,22281.63,11,1,0,0,2,1,31,1,3,1133194.4266666663,1663385.671349705,3,3,3,3399583.28,109527.15042768331,59752.98715203333,0.0359334016915834,0.3,0.7,0.0354279479798134
2468945801,3482920475,0,-840.1459513305556,0.46,10,0.22,87829.32,9,1,0,0,1,0,16,1,6,313533.726,279656.8389262372,5,5,5,1567668.63,47219.77224478334,55058.75594344667,0.0354020979020979,0.8,0.7,0.0371116647127784
2788062435,7371932479,0,7291.5704218325,-0.76,5,0.21,6191.55,12,1,0,0,2,1,318,1,4,22516.0625,23108.233398994937,4,4,4,90064.25,244697.65401831668,104590.78549415416,0.0355019656726435,0.4,0.5,0.0368877991921059
8947420989,8716426143,1,-2396.053256673611,-0.18,15,0.75,6235.08,17,1,1,0,1,0,39,1,12,127029.716,234323.78430752552,5,5,5,635148.5800000001,116961.3776412,35098.80675708667,0.0358173739711352,0.3,0.5,0.0355405210232709
8969652946,6566216205,0,-3778.1062906905554,-2.35,18,0.72,405525.42,9,0,0,0,3,1,20,1,7,405525.42,0.0,1,1,1,405525.42,0.0,0.0,0.0353925959152371,0.3,0.7,0.0363610939452305
3086188522,3137128707,0,3555.969879293056,-1.08,11,0.81,3393.5,4,1,0,0,2,1,300,1,5,29765.18,21977.02200513869,5,5,5,148825.9,233930.40942425,83097.44486752,0.036925052291507,0.8,0.5,0.035436183927804
8269612721,9529894927,0,3591.5966923416663,0.64,11,0.35,1458.22,16,0,0,0,2,1,41,1,6,89516.815,136115.21022370266,4,4,4,358067.26,43296.08983046667,57305.50871845834,0.0356998325702451,0.8,0.5,0.0360255507369929
3981844517,8893405755,0,4710.696808331667,-1.2,15,0.72,8270.41,16,0,0,0,3,1,316,1,6,95124.18833333334,116200.25536610725,6,6,6,570745.13,160389.84622615002,73473.21084367223,0.0352592075405829,0.6,0.5,0.0360056768427091
2302321621,4547537079,0,-812.6914719647223,0.57,7,0.24,23623.28,15,0,1,0,2,1,325,1,7,99139.53,122703.7121162353,5,5,5,495697.65,190363.5970249,56177.21036055,0.0356696985910469,0.8,0.4,0.0353390639923591
7012314469,5949294772,0,372.0223838855556,0.43,14,0.55,10000.0,22,0,0,0,1,0,44,1,9,143011.06,188106.0449976215,2,2,2,286022.12,6427.459699800001,3213.7298499000003,0.0357515982785557,0.3,0.7,0.0361050558503841
2924359017,2304255258,0,5859.006426078334,0.74,12,0.81,101567.14,14,1,0,0,1,0,18,1,5,1045554.916,968552.7119787064,5,5,5,5227774.58,295814.8220735333,73790.80711293999,0.0382399748952099,0.3,0.7,0.0369229617008528
3144441196,2493192985,0,-7377.251953893889,-0.9,9,0.33,127528.27,12,0,0,0,1,0,296,1,5,127528.27,0.0,1,1,1,127528.27,0.0,0.0,0.0351929938371715,0.6,0.5,0.0366904537498316
9576824329,5720494881,0,-2357.9263700741667,-0.37,12,0.09,714413.55,10,1,0,0,2,1,32,1,9,259574.245,332314.13386318967,4,4,4,1038296.98,42821.21597313333,18370.18563945,0.0361334697283764,0.4,0.5,0.0360392132166173
8656482755,5858923438,0,2731.1616223533333,1.44,3,0.6,212181.53,10,0,0,0,2,1,21,1,5,1578941.5040000002,1333485.1552053909,5,5,5,7894707.52,16826.454504883335,48913.89330931,0.0358499794866691,0.4,0.7,0.0358127886707168
2693088153,3945497699,1,-3234.492106053611,1.58,3,0.67,203087.01,15,1,1,0,3,1,308,1,11,125996.035,63316.198179531966,4,4,4,503984.14,1351.9928599333332,49590.72148152084,0.0365217761143246,0.3,0.5,0.0360733673829944
4214010081,7805705709,0,-3798.696033644167,-2.53,4,0.62,12633.02,14,1,0,0,1,0,9,1,7,445252.49,611816.3218206603,2,2,2,890504.98,122759.75150873332,61379.875754366665,0.036070436334841,0.3,0.4,0.0352049538638021
9947169720,4106724354,0,-497.4881536972222,-1.26,2,0.49,518914.95,14,0,0,0,1,0,18,1,6,296774.445,314154.1149234084,2,2,2,593548.89,8888.4941115,4444.24705575,0.0360137921057073,0.3,0.4,0.0362503693786598
2303587728,7244692862,0,2421.1730685625,-0.35,2,0.52,9191.61,20,0,1,0,1,0,37,1,10,301587.047,432956.3171984935,10,10,10,3015870.47,69461.50931933333,51174.77070224,0.0361864067298704,0.4,0.4,0.0368558879359317
9565799921,9379445038,0,-964.57442157,0.66,12,0.96,114572.21,0,0,1,0,1,0,24,1,6,2710921.94,4580290.217736231,3,3,3,8132765.819999999,114281.06072505,100343.31141442778,0.0356672398362947,0.4,0.7,0.0360464138568906
2763184438,1927774199,0,2234.6107932072223,-1.24,9,0.86,57475.25,14,0,0,0,1,0,4,1,5,363629.7875,586312.4889613973,4,4,4,1454519.15,80472.66559136666,40284.173200858335,0.0368462562231971,0.6,0.7,0.0369541216879293
7713150672,4245244785,0,-4375.9137146425,1.69,7,0.64,786816.22,13,1,0,0,1,0,25,1,5,786816.22,0.0,1,1,1,786816.22,0.0,0.0,0.0362451259217316,0.3,0.4,0.0359688273743346
9284118503,9892279839,0,-5769.065670949444,-1.11,3,0.59,2418.99,11,0,0,0,1,0,19,1,11,129623.6325,243711.43311806425,4,4,4,518494.53,78353.4319616,25228.6122995625,0.0369584641832613,0.4,0.5,0.0363814246697774
3222903676,1357379523,0,265.30823754166664,1.55,19,0.07,7252.98,16,0,0,0,2,1,6,1,7,7252.98,0.0,1,1,1,7252.98,0.0,0.0,0.0360923529145165,0.3,0.5,0.0368823204957658
4505905234,3941562965,1,2784.7754565950004,0.28,8,0.3,446967.81,15,1,1,0,1,0,14,1,4,199176.27333333332,219276.67898007535,3,3,3,597528.8200000001,171201.23362173332,58197.681354122215,0.0361680968638185,0.6,0.4,0.0358875028257876
1409214281,5592702691,0,-2623.966552191944,-1.32,5,0.48,1016329.95,18,1,1,0,1,0,42,1,8,1016329.95,0.0,1,1,1,1016329.95,0.0,0.0,0.0347356767229449,0.3,0.5,0.0361964825013323
4961011769,5791015291,0,-682.1624475536112,0.31,4,0.48,64336.42,11,0,1,0,2,1,45,1,6,433748.87666666665,329026.4156373993,3,3,3,1301246.63,133792.3995646,105390.68461338888,0.0355913616573109,0.3,0.7,0.0354582699074471
9991239113,5772642577,0,6439.990965339444,0.28,18,0.81,5094.11,15,0,0,0,2,1,3,1,6,240034.485,302761.9919772152,6,6,6,1440206.91,71679.55985425,65091.96243117222,0.0362422302023392,0.6,0.5,0.0358404036231433
5175920586,9522796310,0,4586.259736317223,0.92,15,0.29,352882.72,11,0,0,0,2,1,4,1,8,478958.84,559347.6183914725,8,8,8,3831670.72,31753.29052928333,36558.116168652086,0.0354626730388925,0.6,0.4,0.0356876650710694
7726183287,5930400937,0,-322.68836040055555,-0.2,8,0.55,500.0,21,0,1,0,1,0,6,1,10,123353.58,141098.18074009742,5,5,5,616767.8999999999,1814.6324023666664,34980.97414647333,0.0359145373547032,0.8,0.5,0.0358764576820143
1590768724,5107849373,0,-4194.958405257778,1.28,15,0.19,140395.42,16,1,1,0,1,0,309,1,10,1009240.5966666668,1439004.608997846,3,3,3,3027721.79,15756.912150083332,24555.176746211117,0.0360197068304847,0.6,0.7,0.035826118990606
4692755058,1076803570,0,2489.34649298,-0.57,3,0.85,9837.89,11,0,0,0,2,1,6,1,3,228523.75333333333,245674.15603208705,3,3,3,685571.26,139416.9395788,60763.59974588888,0.0366223220658265,0.3,0.5,0.0359206058003825
4428275780,3478732028,0,-522.4700022458334,0.69,5,0.69,312239.69,12,1,0,0,1,0,27,1,7,312239.69,0.0,1,1,1,312239.69,0.0,0.0,0.0352106743939215,0.3,0.4,0.0361996195614945
9914527804,7712580723,0,-3856.581708095833,0.62,20,0.08,421315.15,12,0,0,0,1,0,35,1,5,1228034.485,1140873.4245856043,2,2,2,2456068.97,38877.81173936666,19438.90586968333,0.0358003828124622,0.3,0.4,0.0358317913873469
5329919693,6716102747,0,-2523.5813724072223,-1.92,19,0.59,292006.59,15,0,0,0,2,1,40,1,8,292006.59,0.0,1,1,1,292006.59,0.0,0.0,0.0355267377535476,0.3,0.5,0.0359514865478984
9039972909,2969008261,0,217.784272585,-1.48,6,0.32,57565.86,1,1,1,0,2,1,273,1,6,1321943.1283333332,2262447.523196464,6,6,6,7931658.77,16336.039688433337,76548.87258854722,0.0358079531329725,0.4,0.7,0.035815679790954
3597132141,7479168657,0,900.3369384536111,1.17,7,0.97,128723.92,13,0,0,0,1,0,32,1,6,1787087.59,3265019.396951481,6,6,6,10722525.54,46877.36630721667,63920.61772244167,0.0351819255364185,0.8,0.7,0.0353868125651127
3813737574,7922428220,0,-2052.438863758611,1.65,13,0.07,18199.28,16,0,1,0,1,0,47,1,3,18199.28,0.0,1,1,1,18199.28,0.0,0.0,0.036501515128209,0.6,0.4,0.0360075281508182
1824035978,4177994842,0,-747.0169823183332,0.76,14,0.64,864001.66,13,0,1,0,2,1,36,1,6,451379.03,583536.5194880555,2,2,2,902758.06,103568.07877483334,51784.03938741667,0.0377798507462686,0.3,0.4,0.0362159306063141
4468446264,3053902867,0,-7532.990608409445,2.38,16,0.02,1881502.15,5,0,0,0,1,0,3,1,7,1482088.45,564856.2715376186,2,2,2,2964176.9,33863.00256955,16931.501284775,0.0351330190407969,0.3,0.7,0.0353567910721008
8330948801,7782913068,0,-3480.71410324,0.5,12,0.72,71551.76,14,0,0,0,1,0,18,1,5,71551.76,0.0,1,1,1,71551.76,0.0,0.0,0.0358453931595041,0.3,0.4,0.0357892825952565
9603375394,1496864407,0,3899.296240844167,1.18,13,0.53,546941.03,14,1,0,0,2,1,3,1,5,932414.882,875696.0557174899,5,5,5,4662074.41,174550.39949975003,87002.60731749667,0.0358646969497007,0.6,0.4,0.0363935308735741
1022668968,8903133601,0,6055.849248530833,-0.84,19,0.89,96967.17,23,0,1,0,2,1,47,1,3,317233.80666666664,463583.8539480906,3,3,3,951701.42,88697.16423498333,143718.64608172778,0.0221130221130221,0.4,0.5,0.0311220311220311
5112281670,7021436648,0,837.2627699533334,0.58,10,0.38,500.0,12,0,1,0,2,1,40,1,5,121008.202,168476.65979293385,5,5,5,605041.01,69272.32123345,57925.523779656665,0.0352260630847666,0.3,0.5,0.0359971170856356
1740584658,7275218640,0,1637.5348735916666,1.33,9,0.24,122236.47,10,0,0,0,2,1,327,1,8,491519.3675,462051.30300047295,8,8,8,3932154.94,7073.53608275,41011.680927366666,0.0364759680871764,0.8,0.7,0.0356358310959238
4165303150,2682558817,0,5430.254781885277,-0.33,3,0.68,2663118.31,10,0,0,0,1,0,47,1,5,615534.704,1154423.8604557754,5,5,5,3077673.52,25306.193833083333,81798.51363319333,0.036658514257607,0.6,0.4,0.0358371412435179
9859760561,8808682312,0,-657.9254741236111,-0.74,7,0.84,6025503.91,9,0,1,0,2,1,37,1,7,3114305.11,4117056.82572428,2,2,2,6228610.22,84509.71283404999,42254.856417025,0.0358221232864488,0.8,0.7,0.0364294110494102
6820695117,3058765865,0,-51.51601374777778,1.68,13,0.88,251152.64,12,0,1,0,1,0,38,1,7,429292.9616666666,374556.4126488009,6,6,6,2575757.77,46225.876844,58604.53055487501,0.0357575878038599,0.6,0.4,0.0365979811204812
5533940718,1299282066,0,1347.2904094191667,-0.04,20,0.75,1519134.11,11,0,0,0,1,0,4,1,9,842735.9400000001,687817.9891452366,3,3,3,2528207.8200000003,85390.55789848333,29705.619774499995,0.0368998962190418,0.4,0.4,0.036120529257788
9944707579,4719037319,0,473.84594972638894,-0.29,6,0.94,112057.83,14,0,0,0,5,1,23,1,7,235782.1275,376127.7642856215,4,4,4,943128.51,5939.956983583334,2899.5269887833333,0.0352791698108339,0.6,0.4,0.036081436817234
3516717802,2606970728,0,-3721.734153709167,0.52,16,0.13,484610.53,12,0,0,0,1,0,20,1,5,484610.53,0.0,1,1,1,484610.53,0.0,0.0,0.0377491046796552,0.8,0.7,0.0368502131623258
4442041727,1895172909,0,-3299.607831575,0.02,13,0.7,6083.18,11,0,0,0,1,0,332,1,7,6083.18,0.0,1,1,1,6083.18,0.0,0.0,0.036357492396841,0.8,0.5,0.0363348636071635
5048947130,8639150108,0,18.17740804388889,-0.84,20,0.33,1705593.4,1,0,0,0,2,1,41,1,5,1358970.825,490198.3465896853,2,2,2,2717941.65,5318.527815966667,2659.2639079833334,0.0355307310028458,0.8,0.4,0.0359900478536803
3470812884,3338203535,0,-3018.606860586111,0.02,7,0.92,102670.95,17,0,1,0,1,0,33,1,4,156609.295,76280.33903095903,2,2,2,313218.59,109929.24119301669,54964.620596508335,0.0363383706791731,0.3,0.5,0.0360707737973983
2849033169,8549409384,0,4219.926035519722,2.5,17,0.89,1102335.59,1,0,0,0,2,1,314,1,5,5487859.47,3815414.551820977,3,3,3,16463578.41,43745.83620681667,77534.5151548389,0.0355569978211487,0.6,0.7,0.0354718739986211
9099225603,3775512712,0,4087.811018288333,2.71,17,0.35,108956.89,18,1,0,0,1,0,7,1,8,158810.18000000002,166053.8639465469,3,3,3,476430.54,136923.17448671666,85971.99258798889,0.0359070540657185,0.6,0.5,0.0354404066829973
5834842465,7209671099,0,3187.44096643,-0.5,2,0.41,21315.91,16,0,0,0,2,1,337,1,10,7817.156666666667,11690.459798230066,3,3,3,23451.47,88024.50564586667,53416.29155082223,0.0361340309022639,0.3,0.4,0.0361219147344801
3523755677,5097299007,0,-1254.3151761258334,-1.65,18,0.69,141399.28,13,1,0,0,1,0,299,1,6,858330.75,1013894.2081660796,2,2,2,1716661.5,60714.48437096667,30357.242185483334,0.035162638560785,0.8,0.4,0.0359643357242877
5133736353,2411978923,0,4101.259078235556,-0.12,8,0.26,17364.02,5,1,0,0,1,0,289,1,9,152846.60555555555,246854.81222067703,9,9,9,1375619.45,38685.52245645,47647.518245214815,0.0361627453981328,0.8,0.5,0.0363068276036621
7752618683,2686484489,0,-1867.4102820680555,-1.35,12,0.31,34822.52,17,0,0,0,1,0,4,1,5,105260.71,83080.99543714615,3,3,3,315782.13,79672.13569785,43888.72935359444,0.0369217566174163,0.8,0.5,0.0355265812301583
2429296067,4968698132,0,7256.587352083611,-0.84,9,0.38,177661.93,19,1,1,0,2,1,7,1,4,95800.46333333332,86975.83192035263,3,3,3,287401.39,43370.5682497,155675.46926389445,0.0365102469440485,0.8,0.5,0.0356009383193045
3032683460,7018204620,0,6202.871622364444,1.61,2,0.4,10090.43,14,1,0,0,2,1,273,1,8,397365.9,320929.5201653871,6,6,6,2384195.4,109355.89586131668,72648.96450955834,0.0381766865437259,0.8,0.4,0.0361658518406785
1963952522,9335416641,0,722.1152952086111,0.02,5,0.04,34933.52,16,0,0,0,1,0,17,1,4,21111.895,19546.729529035027,2,2,2,42223.78999999999,33916.367712516665,16958.183856258333,0.0380122214234363,0.6,0.5,0.0350178624590652
9706318701,7096955041,0,6037.507970754723,-1.16,1,0.07,527002.11,14,1,1,0,2,1,306,1,3,474604.8133333333,58722.77495027999,3,3,3,1423814.44,165447.51702841665,123960.2371928722,0.0369005891565366,0.3,0.4,0.0354107004863857
3789180647,8884075832,0,3443.170609735556,1.22,5,0.75,372686.6,12,0,1,0,2,1,23,1,10,349956.66,397722.0805184013,8,8,8,2799653.28,3823.560865166666,43574.99061052917,0.0362048761853631,0.3,0.4,0.0367455257451697
9862137563,5564967109,0,-1914.7883448908333,-0.74,5,0.17,442327.36,6,1,0,0,1,0,46,1,4,1637030.9,2462276.877859271,3,3,3,4911092.7,117587.94255408332,54588.34156326112,0.0361575365681954,0.8,0.4,0.0364262964673847
1192254026,3834448659,0,4482.263764514722,1.66,20,0.16,529691.14,10,1,1,0,1,0,37,1,10,180740.14857142855,242710.41773258024,7,7,7,1265181.04,20144.35247078333,45642.55845774524,0.0391621129326047,0.8,0.4,0.0337773549000951
7740946724,8869824956,0,1341.404111313889,-0.33,15,0.76,19134.51,14,1,0,0,2,1,22,1,10,678519.9400000001,1009185.488057132,10,10,10,6785199.4,28562.925018616665,49131.99568016834,0.0355206975019815,0.3,0.4,0.0356482484941411
9777273130,8975723867,0,2899.979075225833,1.08,10,0.76,535640.21,9,0,0,0,1,0,33,1,4,196271.8875,233155.01510349908,4,4,4,785087.5499999999,173945.03635735,44969.0986283875,0.0358589944741608,0.4,0.5,0.0360339894642484
4399931318,8489979396,0,1210.923794573611,0.83,17,0.88,991928.65,18,0,0,0,2,1,37,1,5,370815.4875000001,427828.6079665196,4,4,4,1483261.9500000002,65407.594341083335,35223.31101100417,0.0350666486230462,0.3,0.4,0.0361372334898909
3749211843,1809875983,0,4843.006257214445,0.65,13,0.7,1238714.21,13,1,0,0,1,0,19,1,11,2397981.959090909,1944032.1214469876,11,11,11,26377801.55,84573.3037993,40452.66224128333,0.0364594309799789,0.8,0.7,0.0361601660241549
8558290482,8658812303,0,-427.40125431138887,-1.06,15,0.77,18423.77,16,0,0,0,1,0,23,1,11,409758.225,545252.5228489226,4,4,4,1639032.9,38968.20313205,36511.507869466666,0.0359383294613246,0.4,0.4,0.0360646594462664
9899055628,8637833760,0,-6807.126412536666,-0.7,20,0.17,108484.66,11,0,0,0,1,0,36,1,9,108484.66,0.0,1,1,1,108484.66,0.0,0.0,0.0363826927462673,0.3,0.4,0.0354318605620072
1566526297,9379655239,0,-2113.78312281,0.42,3,0.32,492434.59,1,1,0,0,2,1,26,1,4,492434.59,0.0,1,1,1,492434.59,0.0,0.0,0.0360218667951953,0.6,0.5,0.0371697268248992
6246578005,2619164916,0,-5430.883874441667,0.7,12,0.32,2591947.05,16,1,0,0,1,0,12,1,5,2591947.05,0.0,1,1,1,2591947.05,0.0,0.0,0.036063599859569,0.6,0.7,0.0360348573376348
7071171091,3757823106,0,-6.907228264722223,1.6,1,0.09,291824.77,14,0,1,0,1,0,4,1,6,1513923.995,1728309.2985606487,2,2,2,3027847.99,85217.16983398332,42608.58491699166,0.0359655277029845,0.3,0.7,0.0359676326952554
4815058933,7273376793,0,-6230.747495389167,0.12,3,0.52,94070.74,12,0,0,0,3,1,18,1,5,48587.4,64323.15629002669,2,2,2,97174.8,25908.291656816666,12954.145828408333,0.0362262842236605,0.4,0.5,0.0361366406430147
6032365154,7968897216,0,-5076.510982551111,-1.8,9,0.2,326550.31,11,1,0,0,1,0,6,1,8,396089.7666666666,245400.1336135578,3,3,3,1188269.2999999998,17094.85504425,23056.41681661111,0.0358115631691648,0.4,0.7,0.035686409303458
7479928921,8200513952,0,-4349.322459442778,1.68,8,0.31,369348.89,13,0,1,0,3,1,17,1,10,342798.416,271967.13527659833,5,5,5,1713992.08,72093.50739933334,31112.46674702,0.0354721266575369,0.6,0.5,0.0355438106174855
6848116638,3856284491,0,3738.592504561389,-0.92,2,0.21,14225.14,17,1,0,0,1,0,4,1,13,482117.7650000001,906184.3662434976,6,6,6,2892706.5900000003,6493.114220716667,36551.54171228056,0.0369207064122318,0.6,0.4,0.0354305829986221
9821617129,1768765498,0,269.1222764038889,-0.57,10,0.08,62232.42,10,1,1,0,1,0,320,1,6,1021195.16,1669005.7602271878,3,3,3,3063585.48,56220.71991756666,58445.14410544445,0.0358379298204436,0.6,0.4,0.0355306389163704
3882753155,1616589727,1,636.4717039755556,-0.05,7,0.31,74401.68,13,1,0,0,2,1,39,1,8,334637.455,368028.9624196732,2,2,2,669274.9099999999,8936.735571866668,4468.367785933334,0.0362025164829131,0.6,0.5,0.0359775304822679
6285177011,2164357455,0,-5186.37659817,-1.34,8,0.8,964743.47,14,0,0,0,3,1,42,1,8,1298580.0433333332,1388547.7244718564,3,3,3,3895740.13,24907.38701028333,28285.78154250556,0.0360456393856843,0.8,0.7,0.0355473325072564
1927620542,9683899841,0,3779.6591759947214,0.37,8,0.78,655376.54,17,0,1,0,1,0,47,1,4,424563.9025,437511.0160764452,4,4,4,1698255.61,86537.33353555,86407.51869566666,0.0343061955965181,0.6,0.4,0.037031959893467
6433452431,2700238076,0,4498.005175760278,0.17,7,0.92,644972.37,16,0,0,0,3,1,4,1,7,203711.98,252979.3739240723,6,6,6,1222271.88,235069.24614005,61830.42253698888,0.0361994909322303,0.6,0.4,0.0360914116084888
5563609827,4865221073,0,5749.582218250833,-0.32,5,0.1,24967.15,19,0,0,0,3,1,22,1,5,400017.784,515064.7310160664,5,5,5,2000088.92,111407.43030891666,88871.49413272334,0.03599558616491,0.6,0.5,0.03602838000751
1535093237,3251409657,0,-695.6990494738889,-0.34,1,0.49,650678.16,8,1,0,0,3,1,20,1,6,1468459.735,1156517.7944238305,2,2,2,2936919.47,19119.32013605,9559.660068025,0.0365880297072957,0.6,0.4,0.0368442539293733
1907130291,6745539941,0,3966.042356061111,-0.71,12,0.15,164804.09,23,1,1,0,2,1,40,1,11,316597.08,510130.2975930743,9,9,9,2849373.72,61346.93854991666,34238.00904575926,0.0371271284086544,0.3,0.4,0.0350922333940305
7230896618,5613261601,0,-3098.6288440694443,2.14,17,0.58,1935.88,16,0,0,0,1,0,2,1,3,1935.88,0.0,1,1,1,1935.88,0.0,0.0,0.0367163121060276,0.6,0.5,0.0359541523067084
